"Relative Time (Process)","experiment-human-data - system/gpu.process.0.memoryAllocatedBytes","experiment-human-data - system/gpu.process.0.memoryAllocatedBytes__MIN","experiment-human-data - system/gpu.process.0.memoryAllocatedBytes__MAX"
"3900.352572","21111898112","21111898112","21111898112"
"3930.353425","21111898112","21111898112","21111898112"
"3960.354162","21111898112","21111898112","21111898112"
"3990.35482","21111898112","21111898112","21111898112"
"4020.355526","21111898112","21111898112","21111898112"
"4050.356162","21111898112","21111898112","21111898112"
"4080.356711","21111898112","21111898112","21111898112"
"4110.357418","21111898112","21111898112","21111898112"
"4140.358296","21111898112","21111898112","21111898112"
"4170.359075","21111898112","21111898112","21111898112"
"4200.35979","21111898112","21111898112","21111898112"
"4230.360464","21111898112","21111898112","21111898112"
"4260.361199","21111898112","21111898112","21111898112"
"4290.361831","21111898112","21111898112","21111898112"
"4320.362447","21111898112","21111898112","21111898112"
"4350.36305","21111898112","21111898112","21111898112"
"4380.363829","21111898112","21111898112","21111898112"
"4410.364481","21111898112","21111898112","21111898112"
"4440.365661","21111898112","21111898112","21111898112"
"4470.366578","21111898112","21111898112","21111898112"
"4500.367309","21111898112","21111898112","21111898112"
"4530.368084","21111898112","21111898112","21111898112"
"4560.368892","21111898112","21111898112","21111898112"
"4590.369406","21111898112","21111898112","21111898112"
"4620.370106","21111898112","21111898112","21111898112"
"4650.370885","21111898112","21111898112","21111898112"
"4680.371609","21111898112","21111898112","21111898112"
"4710.372414","21111898112","21111898112","21111898112"
"4740.373151","21111898112","21111898112","21111898112"
"4770.373853","21111898112","21111898112","21111898112"
"4800.374593","21111898112","21111898112","21111898112"
"4830.375334","21111898112","21111898112","21111898112"
"4860.376118","21111898112","21111898112","21111898112"
"4890.376652","21111898112","21111898112","21111898112"
"4920.377338","21111898112","21111898112","21111898112"
"4950.377993","21111898112","21111898112","21111898112"
"4980.378702","21111898112","21111898112","21111898112"
"5010.379525","21111898112","21111898112","21111898112"
"5040.380212","21111898112","21111898112","21111898112"
"5070.380953","21111898112","21111898112","21111898112"
"5100.381693","21111898112","21111898112","21111898112"
"5130.382516","21111898112","21111898112","21111898112"
"5160.383347","21111898112","21111898112","21111898112"
"5190.384317","21111898112","21111898112","21111898112"
"5220.38527","21111898112","21111898112","21111898112"
"5250.386082","21111898112","21111898112","21111898112"
"5280.386796","21111898112","21111898112","21111898112"
"5310.38769","21111898112","21111898112","21111898112"
"5340.388557","21111898112","21111898112","21111898112"
"5370.389483","21111898112","21111898112","21111898112"
"5400.390225","21111898112","21111898112","21111898112"
"5430.391048","21111898112","21111898112","21111898112"
"5460.391791","21111898112","21111898112","21111898112"
"5490.392313","21111898112","21111898112","21111898112"
"5520.39301","21111898112","21111898112","21111898112"
"5550.393733","21111898112","21111898112","21111898112"
"5580.394398","21111898112","21111898112","21111898112"
"5610.395092","21111898112","21111898112","21111898112"
"5640.395583","21111898112","21111898112","21111898112"
"5670.396327","21111898112","21111898112","21111898112"
"5700.397227","21111898112","21111898112","21111898112"
"5730.397732","21111898112","21111898112","21111898112"
"5760.398332","21111898112","21111898112","21111898112"
"5790.39917","21111898112","21111898112","21111898112"
"5820.399945","21111898112","21111898112","21111898112"
"5850.400477","21111898112","21111898112","21111898112"
"5880.401033","21111898112","21111898112","21111898112"
"5910.401573","21111898112","21111898112","21111898112"
"5940.402217","21111898112","21111898112","21111898112"
"5970.402735","21111898112","21111898112","21111898112"
"6000.40348","21111898112","21111898112","21111898112"
"6030.404203","21111898112","21111898112","21111898112"
"6060.404877","21111898112","21111898112","21111898112"
"6090.405432","21111898112","21111898112","21111898112"
"6120.406078","21111898112","21111898112","21111898112"
"6150.406763","21111898112","21111898112","21111898112"
"6180.407421","21111898112","21111898112","21111898112"
"6210.408168","21111898112","21111898112","21111898112"
"6240.408903","21111898112","21111898112","21111898112"
"6270.40964","21111898112","21111898112","21111898112"
"6300.410349","21111898112","21111898112","21111898112"
"6330.410891","21111898112","21111898112","21111898112"
"6360.41187","21111898112","21111898112","21111898112"
"6390.412768","21111898112","21111898112","21111898112"
"6420.413569","21111898112","21111898112","21111898112"
"6450.414449","21111898112","21111898112","21111898112"
"6480.415181","21111898112","21111898112","21111898112"
"6510.416079","21111898112","21111898112","21111898112"
"6540.416963","21111898112","21111898112","21111898112"
"6570.41761","21111898112","21111898112","21111898112"
"6600.418167","21111898112","21111898112","21111898112"
"6630.418894","21111898112","21111898112","21111898112"
"6660.419849","21111898112","21111898112","21111898112"
"6690.42056","21111898112","21111898112","21111898112"
"6720.421232","21111898112","21111898112","21111898112"
"6750.421883","21111898112","21111898112","21111898112"
"6780.422764","21111898112","21111898112","21111898112"
"6810.423564","21111898112","21111898112","21111898112"
"6840.424579","21111898112","21111898112","21111898112"
"6870.425422","21111898112","21111898112","21111898112"
"6900.42616","21111898112","21111898112","21111898112"
"6930.426914","21111898112","21111898112","21111898112"
"6960.427615","21111898112","21111898112","21111898112"
"6990.428299","21111898112","21111898112","21111898112"
"7020.429061","21111898112","21111898112","21111898112"
"7050.42977","21111898112","21111898112","21111898112"
"7080.430489","21111898112","21111898112","21111898112"
"7110.431228","21111898112","21111898112","21111898112"
"7140.432045","21111898112","21111898112","21111898112"
"7170.432587","21111898112","21111898112","21111898112"
"7200.433279","21111898112","21111898112","21111898112"
"7230.433828","21111898112","21111898112","21111898112"
"7260.434657","21111898112","21111898112","21111898112"
"7290.43559","21111898112","21111898112","21111898112"
"7320.43609","21111898112","21111898112","21111898112"
"7350.436697","21111898112","21111898112","21111898112"
"7380.437264","21111898112","21111898112","21111898112"
"7410.438151","21111898112","21111898112","21111898112"
"7440.438836","21111898112","21111898112","21111898112"
"7470.439345","21111898112","21111898112","21111898112"
"7500.439854","21111898112","21111898112","21111898112"
"7530.440361","21111898112","21111898112","21111898112"
"7560.440872","21111898112","21111898112","21111898112"
"7590.441391","21111898112","21111898112","21111898112"
"7620.441919","21111898112","21111898112","21111898112"
"7650.442585","21111898112","21111898112","21111898112"
"7680.443196","21111898112","21111898112","21111898112"
"7710.443985","21111898112","21111898112","21111898112"
"7740.444529","21111898112","21111898112","21111898112"
"7770.445374","21111898112","21111898112","21111898112"
"7800.446177","21111898112","21111898112","21111898112"
"7830.446915","21111898112","21111898112","21111898112"
"7860.447646","21111898112","21111898112","21111898112"
"7890.448461","21111898112","21111898112","21111898112"
"7920.449184","21111898112","21111898112","21111898112"
"7950.449855","21111898112","21111898112","21111898112"
"7980.450754","21111898112","21111898112","21111898112"
"8010.451461","21111898112","21111898112","21111898112"
"8040.452078","21111898112","21111898112","21111898112"
"8070.452799","21111898112","21111898112","21111898112"
"8100.45357","21111898112","21111898112","21111898112"
"8130.454687","21111898112","21111898112","21111898112"
"8160.455393","21111898112","21111898112","21111898112"
"8190.45787","21111898112","21111898112","21111898112"
"8220.458474","21111898112","21111898112","21111898112"
"8250.459084","21111898112","21111898112","21111898112"
"8280.459698","21111898112","21111898112","21111898112"
"8310.460346","21111898112","21111898112","21111898112"
"8340.460978","21111898112","21111898112","21111898112"
"8370.461692","21111898112","21111898112","21111898112"
"8400.462344","21111898112","21111898112","21111898112"
"8430.462807","21111898112","21111898112","21111898112"
"8460.463755","21111898112","21111898112","21111898112"
"8490.46438","21111898112","21111898112","21111898112"
"8520.464917","21111898112","21111898112","21111898112"
"8550.465633","21111898112","21111898112","21111898112"
"8580.46621","21111898112","21111898112","21111898112"
"8610.466726","21111898112","21111898112","21111898112"
"8640.467384","21111898112","21111898112","21111898112"
"8670.467994","21111898112","21111898112","21111898112"
"8700.46868","21111898112","21111898112","21111898112"
"8730.469458","21111898112","21111898112","21111898112"
"8760.470095","21111898112","21111898112","21111898112"
"8790.470929","21111898112","21111898112","21111898112"
"8820.471788","21111898112","21111898112","21111898112"
"8850.472652","21111898112","21111898112","21111898112"
"8880.473467","21111898112","21111898112","21111898112"
"8910.474169","21111898112","21111898112","21111898112"
"8940.474795","21111898112","21111898112","21111898112"
"8970.475568","21111898112","21111898112","21111898112"
"9000.476286","21111898112","21111898112","21111898112"
"9030.476906","21111898112","21111898112","21111898112"
"9060.47746","21111898112","21111898112","21111898112"
"9090.477955","21111898112","21111898112","21111898112"
"9120.478611","21111898112","21111898112","21111898112"
"9150.479249","21111898112","21111898112","21111898112"
"9180.479763","21111898112","21111898112","21111898112"
"9210.480515","21111898112","21111898112","21111898112"
"9240.481174","21111898112","21111898112","21111898112"
"9270.481757","21111898112","21111898112","21111898112"
"9300.482242","21111898112","21111898112","21111898112"
"9330.482959","21111898112","21111898112","21111898112"
"9360.484138","21111898112","21111898112","21111898112"
"9390.485024","21111898112","21111898112","21111898112"
"9420.485704","21111898112","21111898112","21111898112"
"9450.486222","21111898112","21111898112","21111898112"
"9480.486874","21111898112","21111898112","21111898112"
"9510.487624","21111898112","21111898112","21111898112"
"9540.488422","21111898112","21111898112","21111898112"
"9570.489191","21111898112","21111898112","21111898112"
"9600.489883","21111898112","21111898112","21111898112"
"9630.490547","21111898112","21111898112","21111898112"
"9660.491378","21111898112","21111898112","21111898112"
"9690.492141","21111898112","21111898112","21111898112"
"9720.492957","21111898112","21111898112","21111898112"
"9750.49384","21111898112","21111898112","21111898112"
"9780.494504","21111898112","21111898112","21111898112"
"9810.49539","21111898112","21111898112","21111898112"
"9840.496097","21111898112","21111898112","21111898112"
"9870.496849","21111898112","21111898112","21111898112"
"9900.497659","21111898112","21111898112","21111898112"
"9930.498429","21111898112","21111898112","21111898112"
"9960.499223","21111898112","21111898112","21111898112"
"9990.499935","21111898112","21111898112","21111898112"
"10020.500707","21111898112","21111898112","21111898112"
"10050.501314","21111898112","21111898112","21111898112"
"10080.501873","21111898112","21111898112","21111898112"
"10110.502349","21111898112","21111898112","21111898112"
"10140.503039","21111898112","21111898112","21111898112"
"10170.503844","21111898112","21111898112","21111898112"
"10200.504549","21111898112","21111898112","21111898112"
"10230.505307","21111898112","21111898112","21111898112"
"10260.506008","21111898112","21111898112","21111898112"
"10290.506843","21111898112","21111898112","21111898112"
"10320.507498","21111898112","21111898112","21111898112"
"10350.508402","21111898112","21111898112","21111898112"
"10380.509248","21111898112","21111898112","21111898112"
"10410.510047","21111898112","21111898112","21111898112"
"10440.510779","21111898112","21111898112","21111898112"
"10470.511326","21111898112","21111898112","21111898112"
"10500.512018","21111898112","21111898112","21111898112"
"10530.512438","21111898112","21111898112","21111898112"
"10560.512971","21111898112","21111898112","21111898112"
"10590.513772","21111898112","21111898112","21111898112"
"10620.514574","21111898112","21111898112","21111898112"
"10650.514987","21111898112","21111898112","21111898112"
"10680.515396","21111898112","21111898112","21111898112"
"10710.515921","21111898112","21111898112","21111898112"
"10740.516748","21111898112","21111898112","21111898112"
"10770.51722","21111898112","21111898112","21111898112"
"10800.517937","21111898112","21111898112","21111898112"
"10830.51865","21111898112","21111898112","21111898112"
"10860.51956","21111898112","21111898112","21111898112"
"10890.520196","21111898112","21111898112","21111898112"
"10920.520839","21111898112","21111898112","21111898112"
"10950.521293","21111898112","21111898112","21111898112"
"10980.521748","21111898112","21111898112","21111898112"
"11010.522217","21111898112","21111898112","21111898112"
"11040.52273","21111898112","21111898112","21111898112"
"11070.523339","21111898112","21111898112","21111898112"
"11100.523912","21111898112","21111898112","21111898112"
"11130.524662","21111898112","21111898112","21111898112"
"11160.525404","21111898112","21111898112","21111898112"
"11190.526222","21111898112","21111898112","21111898112"
"11220.52718","21111898112","21111898112","21111898112"
"11250.527872","21111898112","21111898112","21111898112"
"11280.528777","21111898112","21111898112","21111898112"
"11310.529709","21111898112","21111898112","21111898112"
"11340.530527","21111898112","21111898112","21111898112"
"11370.53145","21111898112","21111898112","21111898112"
"11400.532265","21111898112","21111898112","21111898112"
"11430.533094","21111898112","21111898112","21111898112"
"11460.53388","21111898112","21111898112","21111898112"
"11490.534947","21111898112","21111898112","21111898112"
"11520.535698","21111898112","21111898112","21111898112"
"11550.536227","21111898112","21111898112","21111898112"
"11580.536903","21111898112","21111898112","21111898112"
"11610.537618","21111898112","21111898112","21111898112"
"11640.538243","21111898112","21111898112","21111898112"
"11670.539227","21111898112","21111898112","21111898112"
"11700.539903","21111898112","21111898112","21111898112"
"11730.540578","21111898112","21111898112","21111898112"
"11760.541352","21111898112","21111898112","21111898112"
"11790.542127","21111898112","21111898112","21111898112"
"11820.543017","21111898112","21111898112","21111898112"
"11850.543914","21111898112","21111898112","21111898112"
"11880.544783","21111898112","21111898112","21111898112"
"11910.545523","21111898112","21111898112","21111898112"
"11940.546294","21111898112","21111898112","21111898112"
"11970.547007","21111898112","21111898112","21111898112"
"12000.547728","21111898112","21111898112","21111898112"
"12030.548968","21111898112","21111898112","21111898112"
"12060.54967","21111898112","21111898112","21111898112"
"12090.550387","21111898112","21111898112","21111898112"
"12120.551278","21111898112","21111898112","21111898112"
"12150.552105","21111898112","21111898112","21111898112"
"12180.552798","21111898112","21111898112","21111898112"
"12210.553399","21111898112","21111898112","21111898112"
"12240.553891","21111898112","21111898112","21111898112"
"12270.554612","21111898112","21111898112","21111898112"
"12300.555191","21111898112","21111898112","21111898112"
"12330.556016","21111898112","21111898112","21111898112"
"12360.556452","21111898112","21111898112","21111898112"
"12390.556908","21111898112","21111898112","21111898112"
"12420.557409","21111898112","21111898112","21111898112"
"12450.558028","21111898112","21111898112","21111898112"
"12480.558656","21111898112","21111898112","21111898112"
"12510.559413","21111898112","21111898112","21111898112"
"12540.560126","21111898112","21111898112","21111898112"
"12570.560953","21111898112","21111898112","21111898112"
"12600.561453","21111898112","21111898112","21111898112"
"12630.600504","21111898112","21111898112","21111898112"
"12660.601188","21111898112","21111898112","21111898112"
"12690.601903","21111898112","21111898112","21111898112"
"12720.602662","21111898112","21111898112","21111898112"
"12750.603312","21111898112","21111898112","21111898112"
"12780.603889","21111898112","21111898112","21111898112"
"12810.604752","21111898112","21111898112","21111898112"
"12840.605496","21111898112","21111898112","21111898112"
"12870.6063","21111898112","21111898112","21111898112"
"12900.606998","21111898112","21111898112","21111898112"
"12930.607645","21111898112","21111898112","21111898112"
"12960.608267","21111898112","21111898112","21111898112"
"12990.608943","21111898112","21111898112","21111898112"
"13020.609754","21111898112","21111898112","21111898112"
"13050.610485","21111898112","21111898112","21111898112"
"13080.611228","21111898112","21111898112","21111898112"
"13110.611763","21111898112","21111898112","21111898112"
"13140.61253","21111898112","21111898112","21111898112"
"13170.613358","21111898112","21111898112","21111898112"
"13200.614033","21111898112","21111898112","21111898112"
"13230.614992","21111898112","21111898112","21111898112"
"13260.615782","21111898112","21111898112","21111898112"
"13290.61648","21111898112","21111898112","21111898112"
"13320.617142","21111898112","21111898112","21111898112"
"13350.617636","21111898112","21111898112","21111898112"
"13380.618413","21111898112","21111898112","21111898112"
"13410.619247","21111898112","21111898112","21111898112"
"13440.620008","21111898112","21111898112","21111898112"
"13470.620847","21111898112","21111898112","21111898112"
"13500.621509","21111898112","21111898112","21111898112"
"13560.622737","21111898112","21111898112","21111898112"
"13590.623322","21111898112","21111898112","21111898112"
"13620.624075","21111898112","21111898112","21111898112"
"13650.624814","21111898112","21111898112","21111898112"
"13680.625544","21111898112","21111898112","21111898112"
"13710.626391","21111898112","21111898112","21111898112"
"13740.627289","21111898112","21111898112","21111898112"
"13770.627885","21111898112","21111898112","21111898112"
"13800.628351","21111898112","21111898112","21111898112"
"13830.628871","21111898112","21111898112","21111898112"
"13860.629479","21111898112","21111898112","21111898112"
"13890.629943","21111898112","21111898112","21111898112"
"13920.630958","21111898112","21111898112","21111898112"
"13950.631454","21111898112","21111898112","21111898112"
"13980.632075","21111898112","21111898112","21111898112"
"14010.633009","21111898112","21111898112","21111898112"
"14040.633743","21111898112","21111898112","21111898112"
"14070.634313","21111898112","21111898112","21111898112"
"14100.634984","21111898112","21111898112","21111898112"
"14130.635411","21111898112","21111898112","21111898112"
"14160.635834","21111898112","21111898112","21111898112"
"14190.636365","21111898112","21111898112","21111898112"
"14220.637173","21111898112","21111898112","21111898112"
"14250.637869","21111898112","21111898112","21111898112"
"14280.638729","21111898112","21111898112","21111898112"
"14310.639937","21111898112","21111898112","21111898112"
"14340.64077","21111898112","21111898112","21111898112"
"14370.641652","21111898112","21111898112","21111898112"
"14400.642347","21111898112","21111898112","21111898112"
"14430.642991","21111898112","21111898112","21111898112"
"14460.643535","21111898112","21111898112","21111898112"
"14490.644346","21111898112","21111898112","21111898112"
"14520.645063","21111898112","21111898112","21111898112"
"14550.645888","21111898112","21111898112","21111898112"
"14580.646852","21111898112","21111898112","21111898112"
"14610.64767","21111898112","21111898112","21111898112"
"14640.64836","21111898112","21111898112","21111898112"
"14670.649298","21111898112","21111898112","21111898112"
"14700.650161","21111898112","21111898112","21111898112"
"14730.650958","21111898112","21111898112","21111898112"
"14760.651848","21111898112","21111898112","21111898112"
"14790.652785","21111898112","21111898112","21111898112"
"14820.653523","21111898112","21111898112","21111898112"
"14850.654283","21111898112","21111898112","21111898112"
"14880.655073","21111898112","21111898112","21111898112"
"14910.655773","21111898112","21111898112","21111898112"
"14940.656516","21111898112","21111898112","21111898112"
"14970.657248","21111898112","21111898112","21111898112"
"15000.657909","21111898112","21111898112","21111898112"
"15030.658548","21111898112","21111898112","21111898112"
"15060.659251","21111898112","21111898112","21111898112"
"15090.660095","21111898112","21111898112","21111898112"
"15120.66082","21111898112","21111898112","21111898112"
"15150.661371","21111898112","21111898112","21111898112"
"15180.662186","21111898112","21111898112","21111898112"
"15210.663031","21111898112","21111898112","21111898112"
"15240.663607","21111898112","21111898112","21111898112"
"15270.66431","21111898112","21111898112","21111898112"
"15300.665021","21111898112","21111898112","21111898112"
"15330.665788","21111898112","21111898112","21111898112"
"15360.666534","21111898112","21111898112","21111898112"
"15390.667011","21111898112","21111898112","21111898112"
"15420.667496","21111898112","21111898112","21111898112"
"15450.668015","21111898112","21111898112","21111898112"
"15480.668729","21111898112","21111898112","21111898112"
"15510.669389","21111898112","21111898112","21111898112"
"15540.669893","21111898112","21111898112","21111898112"
"15570.670476","21111898112","21111898112","21111898112"
"15600.67132","21111898112","21111898112","21111898112"
"15630.671956","21111898112","21111898112","21111898112"
"15660.672746","21111898112","21111898112","21111898112"
"15690.673255","21111898112","21111898112","21111898112"
"15720.67391","21111898112","21111898112","21111898112"
"15750.674533","21111898112","21111898112","21111898112"
"15780.675002","21111898112","21111898112","21111898112"
"15810.675578","21111898112","21111898112","21111898112"
"15840.676062","21111898112","21111898112","21111898112"
"15870.676732","21111898112","21111898112","21111898112"
"15900.677358","21111898112","21111898112","21111898112"
"15930.677998","21111898112","21111898112","21111898112"
"15960.678652","21111898112","21111898112","21111898112"
"15990.679353","21111898112","21111898112","21111898112"
"16020.680153","21111898112","21111898112","21111898112"
"16050.680933","21111898112","21111898112","21111898112"
"16080.681505","21111898112","21111898112","21111898112"
"16110.682197","21111898112","21111898112","21111898112"
"16140.682978","21111898112","21111898112","21111898112"
"16170.683804","21111898112","21111898112","21111898112"
"16200.684519","21111898112","21111898112","21111898112"
"16230.685292","21111898112","21111898112","21111898112"
"16260.686195","21111898112","21111898112","21111898112"
"16290.687061","21111898112","21111898112","21111898112"
"16320.687949","21111898112","21111898112","21111898112"
"16350.688499","21111898112","21111898112","21111898112"
"16380.689462","21111898112","21111898112","21111898112"
"16410.690184","21111898112","21111898112","21111898112"
"16440.691055","21111898112","21111898112","21111898112"
"16470.691888","21111898112","21111898112","21111898112"
"16500.692489","21111898112","21111898112","21111898112"
"16530.693257","21111898112","21111898112","21111898112"
"16560.693908","21111898112","21111898112","21111898112"
"16590.694602","21111898112","21111898112","21111898112"
"16620.695254","21111898112","21111898112","21111898112"
"16650.696163","21111898112","21111898112","21111898112"
"16680.696838","21111898112","21111898112","21111898112"
"16710.69754","21111898112","21111898112","21111898112"
"16740.69825","21111898112","21111898112","21111898112"
"16770.699151","21111898112","21111898112","21111898112"
"16800.700043","21111898112","21111898112","21111898112"
"16830.700805","21111898112","21111898112","21111898112"
"16860.701618","21111898112","21111898112","21111898112"
"16890.702337","21111898112","21111898112","21111898112"
"16920.703293","21111898112","21111898112","21111898112"
"16950.704235","21111898112","21111898112","21111898112"
"16980.705101","21111898112","21111898112","21111898112"
"17010.705946","21111898112","21111898112","21111898112"
"17040.706697","21111898112","21111898112","21111898112"
"17070.70732","21111898112","21111898112","21111898112"
"17100.70777","21111898112","21111898112","21111898112"
"17130.708229","21111898112","21111898112","21111898112"
"17160.708894","21111898112","21111898112","21111898112"
"17190.709518","21111898112","21111898112","21111898112"
"17220.709967","21111898112","21111898112","21111898112"
"17250.710386","21111898112","21111898112","21111898112"
"17280.710935","21111898112","21111898112","21111898112"
"17310.711794","21111898112","21111898112","21111898112"
"17340.712489","21111898112","21111898112","21111898112"
"17370.713024","21111898112","21111898112","21111898112"
"17400.713598","21111898112","21111898112","21111898112"
"17430.714354","21111898112","21111898112","21111898112"
"17460.714808","21111898112","21111898112","21111898112"
"17490.715344","21111898112","21111898112","21111898112"
"17520.716083","21111898112","21111898112","21111898112"
"17550.716764","21111898112","21111898112","21111898112"
"17580.717451","21111898112","21111898112","21111898112"
"17610.717997","21111898112","21111898112","21111898112"
"17640.718726","21111898112","21111898112","21111898112"
"17670.719527","21111898112","21111898112","21111898112"
"17700.720235","21111898112","21111898112","21111898112"
"17730.720959","21111898112","21111898112","21111898112"
"17760.721986","21111898112","21111898112","21111898112"
"17790.722634","21111898112","21111898112","21111898112"
"17820.72344","21111898112","21111898112","21111898112"
"17850.724564","21111898112","21111898112","21111898112"
"17880.725249","21111898112","21111898112","21111898112"
"17910.725941","21111898112","21111898112","21111898112"
"17940.726683","21111898112","21111898112","21111898112"
"17970.727399","21111898112","21111898112","21111898112"
"18000.728139","21111898112","21111898112","21111898112"
"18030.728965","21111898112","21111898112","21111898112"
"18060.72979","21111898112","21111898112","21111898112"
"18090.730515","21111898112","21111898112","21111898112"
"18120.73119","21111898112","21111898112","21111898112"
"18150.731727","21111898112","21111898112","21111898112"
"18180.732652","21111898112","21111898112","21111898112"
"18210.733472","21111898112","21111898112","21111898112"
"18240.734218","21111898112","21111898112","21111898112"
"18270.734929","21111898112","21111898112","21111898112"
"18300.735655","21111898112","21111898112","21111898112"
"18330.736446","21111898112","21111898112","21111898112"
"18360.737168","21111898112","21111898112","21111898112"
"18390.737971","21111898112","21111898112","21111898112"
"18420.738842","21111898112","21111898112","21111898112"
"18450.739358","21111898112","21111898112","21111898112"
"18480.740053","21111898112","21111898112","21111898112"
"18510.740977","21111898112","21111898112","21111898112"
"18540.741787","21111898112","21111898112","21111898112"
"18570.742453","21111898112","21111898112","21111898112"
"18600.74331","21111898112","21111898112","21111898112"
"18630.744172","21111898112","21111898112","21111898112"
"18660.74469","21111898112","21111898112","21111898112"
"18690.745214","21111898112","21111898112","21111898112"
"18720.745845","21111898112","21111898112","21111898112"
"18750.746298","21111898112","21111898112","21111898112"
"18780.746782","21111898112","21111898112","21111898112"
"18810.747349","21111898112","21111898112","21111898112"
"18840.748082","21111898112","21111898112","21111898112"
"18870.748573","21111898112","21111898112","21111898112"
"18900.749185","21111898112","21111898112","21111898112"
"18930.749843","21111898112","21111898112","21111898112"
"18960.750295","21111898112","21111898112","21111898112"
"18990.750766","21111898112","21111898112","21111898112"
"19020.751206","21111898112","21111898112","21111898112"
"19050.751746","21111898112","21111898112","21111898112"
"19080.752557","21111898112","21111898112","21111898112"
"19110.753496","21111898112","21111898112","21111898112"
"19140.754674","21111898112","21111898112","21111898112"
"19170.755539","21111898112","21111898112","21111898112"
"19200.756407","21111898112","21111898112","21111898112"
"19230.757237","21111898112","21111898112","21111898112"
"19260.758012","21111898112","21111898112","21111898112"
"19290.758811","21111898112","21111898112","21111898112"
"19320.759446","21111898112","21111898112","21111898112"
"19350.760411","21111898112","21111898112","21111898112"
"19380.764815","21111898112","21111898112","21111898112"
"19410.765541","21111898112","21111898112","21111898112"
"19440.766252","21111898112","21111898112","21111898112"
"19470.768764","21111898112","21111898112","21111898112"
"19500.769426","21111898112","21111898112","21111898112"
"19530.770236","21111898112","21111898112","21111898112"
"19560.77089","21111898112","21111898112","21111898112"
"19590.771433","21111898112","21111898112","21111898112"
"19620.772489","21111898112","21111898112","21111898112"
"19650.77322","21111898112","21111898112","21111898112"
"19680.774137","21111898112","21111898112","21111898112"
"19710.774917","21111898112","21111898112","21111898112"
"19740.775821","21111898112","21111898112","21111898112"
"19770.776683","21111898112","21111898112","21111898112"
"19800.77748","21111898112","21111898112","21111898112"
"19830.77803","21111898112","21111898112","21111898112"
"19860.77872","21111898112","21111898112","21111898112"
"19890.779531","21111898112","21111898112","21111898112"
"19920.780437","21111898112","21111898112","21111898112"
"19950.781073","21111898112","21111898112","21111898112"
"19980.781808","21111898112","21111898112","21111898112"
"20010.782591","21111898112","21111898112","21111898112"
"20040.783522","21111898112","21111898112","21111898112"
"20070.784235","21111898112","21111898112","21111898112"
"20100.785276","21111898112","21111898112","21111898112"
"20130.786116","21111898112","21111898112","21111898112"
"20160.786974","21111898112","21111898112","21111898112"
"20190.78781","21111898112","21111898112","21111898112"
"20220.788752","21111898112","21111898112","21111898112"
"20250.789429","21111898112","21111898112","21111898112"
"20280.789903","21111898112","21111898112","21111898112"
"20310.790514","21111898112","21111898112","21111898112"
"20340.791234","21111898112","21111898112","21111898112"
"20370.791716","21111898112","21111898112","21111898112"
"20400.792199","21111898112","21111898112","21111898112"
"20430.792748","21111898112","21111898112","21111898112"
"20460.793581","21111898112","21111898112","21111898112"
"20490.794092","21111898112","21111898112","21111898112"
"20520.79466","21111898112","21111898112","21111898112"
"20550.795351","21111898112","21111898112","21111898112"
"20580.795991","21111898112","21111898112","21111898112"
"20610.796634","21111898112","21111898112","21111898112"
"20640.797129","21111898112","21111898112","21111898112"
"20670.797584","21111898112","21111898112","21111898112"
"20700.79807","21111898112","21111898112","21111898112"
"20730.798533","21111898112","21111898112","21111898112"
"20760.798981","21111898112","21111898112","21111898112"
"20790.799478","21111898112","21111898112","21111898112"
"20820.800061","21111898112","21111898112","21111898112"
"20850.800875","21111898112","21111898112","21111898112"
"20880.801585","21111898112","21111898112","21111898112"
"20910.802346","21111898112","21111898112","21111898112"
"20940.803234","21111898112","21111898112","21111898112"
"20970.803929","21111898112","21111898112","21111898112"
"21000.804666","21111898112","21111898112","21111898112"
"21030.80539","21111898112","21111898112","21111898112"
"21060.806118","21111898112","21111898112","21111898112"
"21090.806881","21111898112","21111898112","21111898112"
"21120.807691","21111898112","21111898112","21111898112"
"21150.808493","21111898112","21111898112","21111898112"
"21180.809189","21111898112","21111898112","21111898112"
"21210.809878","21111898112","21111898112","21111898112"
"21240.810376","21111898112","21111898112","21111898112"
"21270.81109","21111898112","21111898112","21111898112"
"21300.811856","21111898112","21111898112","21111898112"
"21330.812533","21111898112","21111898112","21111898112"
"21360.813474","21111898112","21111898112","21111898112"
"21390.814277","21111898112","21111898112","21111898112"
"21420.815406","21111898112","21111898112","21111898112"
"21450.816087","21111898112","21111898112","21111898112"
"21480.816789","21111898112","21111898112","21111898112"
"21510.817618","21111898112","21111898112","21111898112"
"21540.818258","21111898112","21111898112","21111898112"
"21570.81889","21111898112","21111898112","21111898112"
"21600.819417","21111898112","21111898112","21111898112"
"21630.820117","21111898112","21111898112","21111898112"
"21660.821341","21111898112","21111898112","21111898112"
"21690.82205","21111898112","21111898112","21111898112"
"21720.822837","21111898112","21111898112","21111898112"
"21750.823533","21111898112","21111898112","21111898112"
"21780.824254","21111898112","21111898112","21111898112"
"21810.825055","21111898112","21111898112","21111898112"
"21840.825732","21111898112","21111898112","21111898112"
"21870.826621","21111898112","21111898112","21111898112"
"21900.827826","21111898112","21111898112","21111898112"
"21930.828722","21111898112","21111898112","21111898112"
"21960.829246","21111898112","21111898112","21111898112"
"21990.829895","21111898112","21111898112","21111898112"
